,last_name,first_name,player_id,team_name_alt,pitch_type,pitch_name,run_value_per_100,run_value,pitches,pitch_usage,pa,ba,slg,woba,whiff_percent,k_percent,put_away,est_ba,est_slg,est_woba,hard_hit_percent
335,Duran, Ezequiel,677649,TEX,FF,4-Seamer,0.7,2,236,29.0,58,0.283,0.491,0.361,30.1,37.9,27.5,0.267,0.518,0.362,58.1
336,Dubón, Mauricio,643289,HOU,SL,Slider,-1.4,-3,183,21.6,58,0.268,0.429,0.306,22.9,17.2,16.7,0.265,0.383,0.282,21.3
337,Meyers, Jake,676694,HOU,FF,4-Seamer,-2.5,-6,231,26.9,58,0.157,0.235,0.234,21.9,29.3,20.2,0.201,0.334,0.286,35.3
338,Carroll, Corbin,682998,AZ,SL,Slider,1.1,3,236,19.1,58,0.25,0.538,0.355,24.3,15.5,15.0,0.204,0.341,0.281,47.7
339,Call, Alex,669743,WSH,SIFT,Sinker,-0.7,-2,209,20.3,58,0.245,0.327,0.32,15.1,13.8,16.7,0.228,0.346,0.318,34.1
340,Ward, Taylor,621493,LAA,SL,Slider,-1.8,-5,270,21.7,58,0.196,0.275,0.241,29.2,20.7,15.8,0.218,0.3,0.264,43.9
341,Gurriel Jr., Lourdes,666971,AZ,SL,Slider,0.8,2,217,20.0,58,0.236,0.436,0.306,21.2,24.1,18.4,0.237,0.333,0.268,48.8
342,Ohtani, Shohei,660271,LAA,CH,Changeup,0.8,1,195,14.0,58,0.286,0.696,0.416,23.4,15.5,17.0,0.297,0.666,0.412,40.4
343,Cabrera, Miguel,408234,DET,FF,4-Seamer,0.0,0,222,37.1,58,0.255,0.426,0.356,21.4,13.8,13.6,0.251,0.446,0.36,32.5
344,Lowe, Nathaniel,663993,TEX,SL,Slider,-1.3,-3,207,14.0,57,0.241,0.296,0.265,27.5,31.6,22.8,0.235,0.316,0.253,27.0
345,Paredes, Isaac,670623,TB,SL,Slider,0.4,1,262,23.1,57,0.224,0.388,0.316,30.0,28.1,15.8,0.197,0.313,0.274,14.7
346,Winker, Jesse,608385,MIL,FF,4-Seamer,0.6,1,240,36.5,57,0.229,0.313,0.297,17.9,22.8,16.9,0.237,0.377,0.322,38.9
347,Anderson, Tim,641313,CWS,FF,4-Seamer,-1.0,-3,261,30.0,57,0.26,0.34,0.316,26.7,24.6,19.2,0.276,0.344,0.325,50.0
348,Vargas, Miguel,678246,LAD,SIFT,Sinker,-0.6,-1,211,19.4,57,0.208,0.438,0.354,11.5,5.3,6.7,0.286,0.505,0.395,33.3
349,Machado, Manny,592518,SD,SL,Slider,1.1,3,225,22.5,57,0.231,0.481,0.328,27.6,15.8,12.3,0.247,0.46,0.309,32.6
350,Schwarber, Kyle,656941,PHI,SIFT,Sinker,1.9,4,193,13.7,57,0.2,0.6,0.405,24.3,28.1,29.1,0.231,0.556,0.406,51.7
351,Carlson, Dylan,666185,STL,FF,4-Seamer,0.4,1,236,36.8,57,0.25,0.5,0.364,17.5,19.3,19.0,0.239,0.524,0.368,47.4
352,Kwan, Steven,680757,CLE,SIFT,Sinker,-0.5,-1,205,14.1,57,0.2,0.24,0.256,7.3,10.5,13.0,0.241,0.291,0.29,18.2
353,Swanson, Dansby,621020,CHC,SIFT,Sinker,1.9,5,237,17.7,57,0.375,0.375,0.395,16.3,17.5,18.5,0.315,0.438,0.385,36.8
354,Anderson, Brian,605119,MIL,SL,Slider,-0.2,-1,240,20.0,57,0.241,0.444,0.328,40.8,38.6,25.6,0.258,0.463,0.328,40.6
355,Rendon, Anthony,543685,LAA,FF,4-Seamer,0.7,2,238,34.9,57,0.283,0.37,0.368,13.7,12.3,10.0,0.339,0.53,0.443,57.5
356,Bogaerts, Xander,593428,SD,SIFT,Sinker,-1.2,-3,240,19.4,57,0.217,0.326,0.33,15.4,15.8,20.5,0.194,0.276,0.301,35.1
357,Kim, Ha-Seong,673490,SD,SIFT,Sinker,0.7,2,253,20.3,57,0.273,0.455,0.418,15.0,19.3,17.7,0.268,0.502,0.409,32.4
358,Tatis Jr., Fernando,665487,SD,FF,4-Seamer,0.9,2,243,25.2,57,0.265,0.571,0.399,30.7,28.1,22.5,0.235,0.5,0.364,54.5
359,Correa, Carlos,621043,MIN,SIFT,Sinker,-2.2,-5,236,19.6,57,0.188,0.271,0.278,16.3,10.5,13.3,0.228,0.319,0.312,26.2
360,Devers, Rafael,646240,BOS,CH,Changeup,0.0,0,193,15.1,57,0.189,0.358,0.264,27.0,17.5,18.2,0.266,0.477,0.343,53.5
361,Bohm, Alec,664761,PHI,SIFT,Sinker,0.1,0,193,19.3,56,0.314,0.333,0.317,9.4,16.1,27.3,0.266,0.344,0.283,47.7
362,Kiermaier, Kevin,595281,TOR,FF,4-Seamer,4.1,9,216,27.8,56,0.51,0.898,0.625,18.2,16.1,17.3,0.323,0.458,0.377,43.9
363,Merrifield, Whit,593160,TOR,SL,Slider,-1.3,-3,229,21.5,56,0.264,0.283,0.269,24.0,17.9,12.8,0.221,0.273,0.242,14.0
364,Vázquez, Christian,543877,MIN,FF,4-Seamer,0.3,1,202,28.6,56,0.271,0.396,0.347,36.3,28.6,27.6,0.245,0.37,0.328,40.6
365,Tellez, Rowdy,642133,MIL,FF,4-Seamer,0.5,2,320,27.9,56,0.294,0.549,0.375,11.7,8.9,7.0,0.298,0.529,0.385,48.9
366,Semien, Marcus,543760,TEX,SIFT,Sinker,2.4,5,187,13.4,56,0.388,0.49,0.44,9.5,10.7,17.6,0.345,0.476,0.398,48.8
367,Pederson, Joc,592626,SF,FF,4-Seamer,3.0,8,257,34.7,56,0.267,0.644,0.441,30.4,30.4,19.1,0.269,0.65,0.446,67.9
368,Ruiz, Esteury,665923,OAK,SIFT,Sinker,1.5,3,178,15.0,56,0.34,0.415,0.369,9.9,5.4,10.0,0.279,0.395,0.315,22.0
369,Nootbaar, Lars,663457,STL,FF,4-Seamer,-0.8,-2,254,30.0,56,0.267,0.378,0.35,20.2,19.6,16.9,0.281,0.508,0.394,68.6
370,Pasquantino, Vinnie,686469,KC,CH,Changeup,-0.7,-1,185,18.3,56,0.2,0.273,0.215,23.3,8.9,10.4,0.231,0.337,0.253,26.0
371,Thomas, Lane,657041,WSH,SL,Slider,1.2,3,234,17.4,56,0.264,0.509,0.346,31.9,33.9,21.3,0.239,0.425,0.305,32.4
372,Hicks, Aaron,543305,BAL,FF,4-Seamer,0.1,0,239,35.1,56,0.261,0.435,0.37,24.8,19.6,16.2,0.186,0.295,0.293,34.3
373,Adames, Willy,642715,MIL,SIFT,Sinker,0.0,0,187,15.6,56,0.227,0.477,0.357,13.0,8.9,13.9,0.27,0.524,0.422,29.3
374,DeJong, Paul,657557,STL,FF,4-Seamer,1.2,3,229,29.7,56,0.229,0.583,0.388,32.2,35.7,26.0,0.222,0.521,0.367,32.1
375,Murphy, Sean,669221,ATL,SIFT,Sinker,-3.4,-6,179,18.9,55,0.255,0.362,0.331,20.5,18.2,28.6,0.26,0.374,0.336,35.1
376,Urshela, Gio,570482,LAA,FF,4-Seamer,0.5,2,278,31.6,55,0.412,0.49,0.408,16.2,20.0,11.8,0.272,0.452,0.336,46.3
377,Freeman, Freddie,518692,LAD,SL,Slider,2.6,6,216,16.3,55,0.261,0.609,0.433,39.2,27.3,20.0,0.281,0.601,0.424,38.7
378,Goldschmidt, Paul,502671,STL,SIFT,Sinker,-1.1,-2,223,15.8,55,0.313,0.458,0.368,25.5,21.8,21.1,0.323,0.572,0.413,67.6
379,Profar, Jurickson,595777,COL,SL,Slider,-0.9,-2,213,17.0,55,0.143,0.265,0.246,30.6,21.8,17.4,0.187,0.279,0.257,18.9
380,Chisholm Jr., Jazz,665862,MIA,FF,4-Seamer,-0.9,-2,205,31.2,55,0.286,0.469,0.362,27.6,25.5,29.8,0.242,0.439,0.324,45.9
381,Smith, Will,669257,LAD,SL,Slider,1.8,4,202,19.5,55,0.261,0.478,0.339,18.3,9.1,7.8,0.271,0.455,0.343,34.1
382,Straw, Myles,664702,CLE,SIFT,Sinker,-2.9,-5,179,16.5,55,0.216,0.314,0.271,4.5,10.9,15.4,0.254,0.331,0.281,26.1
383,Biggio, Cavan,624415,TOR,FF,4-Seamer,0.4,1,180,34.4,55,0.216,0.471,0.33,17.0,23.6,26.0,0.258,0.564,0.384,44.7
384,Bogaerts, Xander,593428,SD,SL,Slider,0.2,0,234,18.9,55,0.354,0.479,0.394,23.2,16.4,12.5,0.282,0.377,0.328,17.5
385,Merrifield, Whit,593160,TOR,SIFT,Sinker,0.1,0,178,16.7,55,0.3,0.42,0.381,4.1,5.5,6.7,0.32,0.412,0.353,29.8
386,Sheets, Gavin,657757,CWS,FF,4-Seamer,0.0,0,232,28.9,55,0.229,0.5,0.359,12.3,12.7,13.5,0.249,0.517,0.358,38.1
387,Contreras, William,661388,MIL,FF,4-Seamer,0.9,2,245,25.3,55,0.333,0.524,0.455,17.5,12.7,9.9,0.257,0.514,0.416,60.0
388,Margot, Manuel,622534,TB,SL,Slider,0.2,0,175,22.0,55,0.255,0.327,0.271,39.4,29.1,31.4,0.238,0.304,0.237,33.3
389,Rodríguez, Julio,677594,SEA,SIFT,Sinker,0.0,0,221,17.7,55,0.308,0.423,0.355,14.3,12.7,16.7,0.343,0.466,0.37,62.2
390,Larnach, Trevor,663616,MIN,FF,4-Seamer,1.0,2,228,29.6,55,0.245,0.51,0.346,25.8,29.1,25.8,0.238,0.577,0.373,50.0
391,McCormick, Chas,676801,HOU,FF,4-Seamer,3.3,7,212,33.0,54,0.31,0.69,0.475,25.8,14.8,14.3,0.273,0.64,0.447,40.0
392,Vierling, Matt,663837,DET,SL,Slider,0.8,1,178,20.6,54,0.278,0.481,0.341,26.5,20.4,20.4,0.269,0.47,0.316,44.2
393,Schwarber, Kyle,656941,PHI,SL,Slider,-1.8,-4,239,17.0,54,0.109,0.217,0.22,46.4,46.3,32.9,0.159,0.295,0.267,38.1
394,Madrigal, Nick,663611,CHC,FF,4-Seamer,-0.2,0,201,35.1,54,0.261,0.283,0.287,5.2,5.6,7.1,0.286,0.355,0.32,28.3
395,Arenado, Nolan,571448,STL,SIFT,Sinker,-1.7,-4,224,19.0,54,0.229,0.313,0.288,8.3,9.3,11.6,0.26,0.379,0.322,37.2
396,Marte, Ketel,606466,AZ,SL,Slider,0.0,0,238,19.7,54,0.217,0.5,0.361,33.7,22.2,17.1,0.234,0.516,0.366,37.1
397,Gurriel Jr., Lourdes,666971,AZ,SIFT,Sinker,0.1,0,219,20.2,54,0.277,0.489,0.374,12.6,11.1,13.6,0.248,0.408,0.336,48.8
398,Julks, Corey,667452,HOU,SL,Slider,-0.5,-1,207,22.5,54,0.255,0.314,0.267,37.1,35.2,27.1,0.223,0.277,0.232,39.4
399,Segura, Jean,516416,MIA,SL,Slider,-0.5,-1,178,20.3,54,0.24,0.32,0.301,29.6,18.5,17.9,0.247,0.343,0.289,37.5
400,Canha, Mark,592192,NYM,FF,4-Seamer,1.2,3,226,24.5,54,0.347,0.714,0.46,26.5,14.8,13.3,0.306,0.627,0.422,56.1
401,Gomes, Yan,543228,CHC,FF,4-Seamer,1.0,2,200,31.3,54,0.288,0.481,0.344,21.5,20.4,17.2,0.245,0.457,0.312,39.0
402,Mancini, Trey,641820,CHC,FF,4-Seamer,-2.4,-6,235,27.5,54,0.235,0.392,0.28,26.4,38.9,27.3,0.19,0.327,0.248,45.2
403,Castellanos, Nick,592206,PHI,SIFT,Sinker,1.9,3,184,15.3,54,0.367,0.49,0.421,14.8,14.8,29.6,0.359,0.524,0.409,53.7
404,Garcia, Maikel,672580,KC,FF,4-Seamer,-1.7,-4,255,36.5,54,0.182,0.205,0.256,24.2,40.7,27.8,0.164,0.23,0.265,60.9
405,Calhoun, Willie,641432,NYY,FF,4-Seamer,0.6,1,167,29.7,53,0.271,0.438,0.342,14.1,7.5,9.5,0.294,0.418,0.344,43.2
406,Harris II, Michael,671739,ATL,FF,4-Seamer,-1.6,-4,258,32.6,53,0.262,0.381,0.339,19.1,17.0,19.6,0.229,0.312,0.307,42.9
407,Haase, Eric,606992,DET,FF,4-Seamer,-1.4,-3,249,32.1,53,0.217,0.283,0.283,34.2,30.2,22.5,0.202,0.314,0.285,40.0
408,India, Jonathan,663697,CIN,SL,Slider,0.7,2,239,16.6,53,0.275,0.51,0.346,32.6,30.2,18.4,0.235,0.427,0.296,31.4
409,Soto, Juan,665742,SD,SIFT,Sinker,0.8,2,218,15.2,53,0.268,0.537,0.421,15.4,20.8,22.0,0.286,0.502,0.418,66.7
410,Zunino, Mike,572287,CLE,FF,4-Seamer,-2.7,-7,240,39.6,53,0.087,0.152,0.181,44.1,50.9,31.4,0.147,0.268,0.245,52.6
411,Contreras, William,661388,MIL,SL,Slider,2.9,6,190,19.6,53,0.327,0.735,0.461,24.7,17.0,17.6,0.319,0.651,0.432,50.0
412,Laureano, Ramón,657656,OAK,FF,4-Seamer,1.5,4,287,30.8,53,0.333,0.578,0.435,26.7,37.7,19.4,0.249,0.42,0.348,32.0
413,Berti, Jon,542932,MIA,SL,Slider,-1.3,-2,149,17.1,53,0.28,0.3,0.254,18.2,11.3,11.3,0.301,0.372,0.288,34.0
414,Andrus, Elvis,462101,CWS,FF,4-Seamer,-0.5,-1,203,24.0,53,0.227,0.386,0.33,19.8,13.2,11.5,0.244,0.36,0.326,31.6
415,Ward, Taylor,621493,LAA,SIFT,Sinker,-0.8,-2,192,15.4,53,0.268,0.341,0.382,12.0,13.2,18.9,0.303,0.426,0.402,44.1
416,Trout, Mike,545361,LAA,SL,Slider,2.3,5,213,14.8,53,0.286,0.49,0.359,42.2,39.6,28.0,0.216,0.391,0.29,46.4
417,Haase, Eric,606992,DET,SL,Slider,1.7,3,170,21.9,53,0.26,0.46,0.331,29.6,22.6,20.3,0.256,0.362,0.293,35.9
418,Pham, Tommy,502054,NYM,FF,4-Seamer,0.7,2,219,29.9,52,0.267,0.556,0.379,18.8,17.3,13.6,0.351,0.742,0.502,62.2
419,Lowe, Nathaniel,663993,TEX,SIFT,Sinker,-2.5,-6,218,14.8,52,0.156,0.156,0.233,16.3,21.2,18.3,0.192,0.268,0.27,38.2
420,Alonso, Pete,624413,NYM,SL,Slider,3.8,7,174,15.5,52,0.283,0.891,0.52,37.6,25.0,25.0,0.32,0.81,0.496,51.5
421,Santander, Anthony,623993,BAL,CH,Changeup,-0.1,0,198,15.0,52,0.213,0.362,0.276,28.0,17.3,12.0,0.215,0.374,0.295,28.2
422,Estrada, Thairo,642731,SF,SL,Slider,1.4,3,187,17.3,52,0.283,0.63,0.416,33.3,30.8,19.5,0.221,0.433,0.331,32.3
423,Taylor, Michael A.,572191,MIN,FF,4-Seamer,0.5,1,200,23.5,52,0.196,0.457,0.314,35.2,36.5,28.8,0.242,0.526,0.36,46.4
424,Moreno, Gabriel,672515,AZ,SL,Slider,0.8,1,173,20.7,52,0.306,0.347,0.341,21.6,19.2,18.9,0.234,0.3,0.269,32.5
425,Moreno, Gabriel,672515,AZ,SIFT,Sinker,-3.1,-7,222,26.5,52,0.149,0.17,0.195,14.3,15.4,17.4,0.228,0.302,0.275,43.6
426,McLain, Matt,680574,CIN,FF,4-Seamer,2.0,5,238,30.9,52,0.362,0.66,0.476,23.4,23.1,14.6,0.323,0.655,0.441,48.6
427,Realmuto, J.T.,592663,PHI,SL,Slider,-0.5,-1,236,22.6,52,0.227,0.409,0.326,31.4,25.0,16.9,0.234,0.405,0.314,36.4
428,Grisham, Trent,663757,SD,SIFT,Sinker,1.4,2,181,15.3,52,0.35,0.525,0.469,20.7,15.4,15.1,0.293,0.477,0.415,40.6
429,Carpenter, Matt,572761,SD,FF,4-Seamer,-0.7,-2,233,30.5,52,0.205,0.513,0.37,22.2,13.5,9.6,0.231,0.573,0.439,38.2
430,Witt Jr., Bobby,677951,KC,SIFT,Sinker,-0.4,-1,168,13.3,52,0.353,0.49,0.373,6.3,7.7,9.5,0.376,0.596,0.422,46.8
431,Moreno, Gabriel,672515,AZ,FF,4-Seamer,0.3,1,218,26.0,52,0.333,0.489,0.379,22.8,26.9,25.0,0.318,0.505,0.374,52.9
432,Garrett, Stone,656448,WSH,FF,4-Seamer,0.6,1,184,33.3,52,0.349,0.488,0.399,23.1,21.2,18.3,0.259,0.39,0.339,66.7
433,Burger, Jake,669394,CWS,SL,Slider,0.2,0,183,21.8,52,0.163,0.347,0.276,50.5,38.5,29.4,0.212,0.372,0.275,48.3
434,Judge, Aaron,592450,NYY,FF,4-Seamer,3.6,8,214,24.1,52,0.409,0.909,0.564,31.6,32.7,31.5,0.371,0.943,0.547,65.5
435,LeMahieu, DJ,518934,NYY,SIFT,Sinker,-0.4,-1,222,23.1,52,0.22,0.244,0.311,15.8,19.2,21.7,0.256,0.333,0.352,38.7
436,Rogers, Jake,668670,DET,FF,4-Seamer,-1.6,-4,219,32.7,52,0.136,0.477,0.31,29.9,38.5,26.3,0.22,0.535,0.368,56.0
437,Báez, Javier,595879,DET,SIFT,Sinker,-3.5,-6,184,16.4,52,0.213,0.213,0.258,14.5,7.7,16.7,0.235,0.263,0.266,37.2
438,Ozuna, Marcell,542303,ATL,SIFT,Sinker,2.5,4,154,15.0,51,0.362,0.617,0.444,15.7,15.7,20.0,0.321,0.535,0.409,52.5
439,Arcia, Orlando,606115,ATL,SIFT,Sinker,0.3,1,184,20.6,51,0.354,0.458,0.429,11.4,13.7,20.0,0.223,0.283,0.249,29.3
440,Baddoo, Akil,668731,DET,FF,4-Seamer,1.5,4,241,37.6,51,0.186,0.326,0.293,20.4,21.6,17.2,0.236,0.422,0.345,50.0
441,Renfroe, Hunter,592669,LAA,SIFT,Sinker,0.8,2,179,16.0,51,0.292,0.542,0.39,12.5,9.8,14.7,0.295,0.447,0.341,39.5
442,Paredes, Isaac,670623,TB,SIFT,Sinker,1.8,4,210,18.5,51,0.3,0.575,0.459,8.4,5.9,6.4,0.229,0.411,0.364,29.7
443,Pasquantino, Vinnie,686469,KC,SL,Slider,0.6,1,145,14.3,51,0.233,0.558,0.372,25.0,9.8,10.9,0.277,0.461,0.37,46.2
444,Naylor, Josh,647304,CLE,CH,Changeup,-2.5,-3,129,13.3,51,0.25,0.417,0.274,22.1,13.7,18.4,0.301,0.522,0.334,47.7
445,McCann, James,543510,BAL,FF,4-Seamer,-2.7,-4,164,41.7,51,0.184,0.367,0.236,15.4,9.8,9.3,0.295,0.582,0.369,48.9
446,Wendle, Joey,621563,MIA,FF,4-Seamer,-0.2,0,185,36.6,51,0.292,0.354,0.326,19.0,21.6,22.4,0.252,0.309,0.272,43.2
447,Turner, Trea,607208,PHI,SIFT,Sinker,-0.7,-1,199,15.0,51,0.319,0.489,0.375,15.6,7.8,8.7,0.349,0.5,0.394,41.9
448,Clemens, Kody,665019,PHI,FF,4-Seamer,-0.8,-2,225,39.1,51,0.229,0.354,0.278,29.6,31.4,23.2,0.221,0.378,0.28,50.0
449,Cronenworth, Jake,630105,SD,SIFT,Sinker,-1.9,-4,200,15.3,51,0.256,0.465,0.36,2.4,9.8,12.5,0.307,0.469,0.383,43.6
450,Andrus, Elvis,462101,CWS,SIFT,Sinker,-3.4,-6,172,20.4,51,0.159,0.159,0.22,20.8,21.6,28.9,0.199,0.231,0.258,30.3
451,Rutschman, Adley,668939,BAL,SL,Slider,0.7,2,213,15.0,51,0.22,0.415,0.353,22.8,19.6,13.7,0.249,0.384,0.355,32.3
452,Castro, Harold,605612,COL,FF,4-Seamer,1.6,3,206,36.2,51,0.283,0.435,0.369,29.2,25.5,22.0,0.269,0.434,0.325,41.2
453,Davis, J.D.,605204,SF,SIFT,Sinker,-3.2,-7,236,22.1,51,0.152,0.196,0.206,14.4,17.6,18.8,0.229,0.277,0.269,29.7
454,Castellanos, Nick,592206,PHI,CH,Changeup,-0.7,-1,152,12.7,51,0.188,0.25,0.242,35.6,21.6,18.0,0.208,0.301,0.253,28.9
455,Candelario, Jeimer,600869,WSH,CH,Changeup,0.2,0,172,13.4,51,0.283,0.543,0.369,21.4,9.8,11.4,0.279,0.478,0.347,38.1
456,Hoerner, Nico,663538,CHC,SL,Slider,0.3,1,224,18.5,51,0.306,0.408,0.345,15.6,19.6,13.2,0.3,0.379,0.313,23.1
457,Hernández, Enrique,571771,BOS,SIFT,Sinker,-5.0,-7,144,13.5,50,0.217,0.304,0.265,11.3,16.0,26.7,0.224,0.33,0.276,42.1
458,Martinez, J.D.,502110,LAD,SL,Slider,1.0,2,229,22.5,50,0.2,0.444,0.33,46.7,38.0,25.7,0.207,0.45,0.317,38.5
459,Trout, Mike,545361,LAA,SIFT,Sinker,-1.4,-3,203,14.1,50,0.268,0.317,0.338,13.5,12.0,15.8,0.338,0.425,0.398,40.0
460,Verdugo, Alex,657077,BOS,CH,Changeup,4.6,7,159,12.6,50,0.34,0.511,0.404,6.8,2.0,2.0,0.29,0.395,0.32,28.3
461,Garcia, Maikel,672580,KC,SL,Slider,-1.6,-3,168,24.1,50,0.174,0.261,0.215,23.5,20.0,15.6,0.198,0.319,0.245,29.7
462,Bregman, Alex,608324,HOU,SL,Slider,2.0,5,263,20.3,50,0.217,0.304,0.282,25.8,24.0,15.6,0.19,0.254,0.234,23.5
463,Tatis Jr., Fernando,665487,SD,SIFT,Sinker,0.9,2,182,18.9,50,0.295,0.5,0.388,14.6,12.0,19.4,0.323,0.47,0.373,41.0
464,Tucker, Kyle,663656,HOU,SL,Slider,0.5,1,182,15.4,50,0.186,0.395,0.293,21.0,20.0,15.4,0.233,0.363,0.305,41.2
465,Canha, Mark,592192,NYM,SIFT,Sinker,-1.0,-2,201,21.8,50,0.289,0.356,0.297,10.6,8.0,9.3,0.271,0.333,0.296,32.6
466,Kirilloff, Alex,666135,MIN,FF,4-Seamer,1.1,2,216,32.5,50,0.341,0.561,0.443,20.2,20.0,17.9,0.321,0.467,0.404,41.9
467,Tellez, Rowdy,642133,MIL,CH,Changeup,0.9,2,194,16.9,50,0.277,0.426,0.327,25.6,16.0,12.9,0.265,0.366,0.299,23.1
468,Santander, Anthony,623993,BAL,SL,Slider,-1.0,-2,211,16.0,50,0.195,0.293,0.284,24.8,26.0,16.0,0.155,0.199,0.238,31.0
469,Andrus, Elvis,462101,CWS,SL,Slider,-1.7,-3,204,24.1,50,0.2,0.244,0.232,21.1,12.0,10.5,0.244,0.301,0.27,17.5
470,Straw, Myles,664702,CLE,SL,Slider,-0.3,-1,179,16.5,50,0.25,0.295,0.307,23.1,26.0,20.0,0.211,0.271,0.262,12.5
471,Donovan, Brendan,680977,STL,SL,Slider,2.0,3,175,15.9,50,0.255,0.447,0.36,16.2,20.0,17.2,0.299,0.457,0.348,51.4
472,Taylor, Michael A.,572191,MIN,SL,Slider,-1.9,-4,213,25.0,50,0.196,0.37,0.253,41.7,42.0,25.9,0.187,0.476,0.294,25.9
473,Lindor, Francisco,596019,NYM,SIFT,Sinker,-0.4,-1,180,13.2,50,0.283,0.457,0.347,10.8,16.0,22.9,0.315,0.57,0.398,55.3
474,Olson, Matt,621566,ATL,SIFT,Sinker,0.4,1,184,11.9,49,0.262,0.5,0.362,28.9,24.5,26.1,0.257,0.528,0.367,54.8
475,Arias, Gabriel,672356,CLE,FF,4-Seamer,-0.1,0,234,37.1,49,0.105,0.342,0.298,37.4,38.8,24.1,0.154,0.412,0.336,52.6
476,Candelario, Jeimer,600869,WSH,SIFT,Sinker,0.7,1,156,12.2,49,0.295,0.523,0.383,13.0,14.3,20.0,0.276,0.455,0.355,62.2
477,Harper, Bryce,547180,PHI,FF,4-Seamer,0.2,1,237,29.6,49,0.409,0.5,0.431,22.3,22.4,16.4,0.411,0.725,0.504,66.7
478,Castro, Willi,650489,MIN,FF,4-Seamer,0.3,1,243,33.7,49,0.409,0.659,0.484,30.3,32.7,21.6,0.322,0.574,0.412,32.1
479,Espinal, Santiago,669289,TOR,FF,4-Seamer,-0.5,-1,200,39.8,49,0.25,0.3,0.345,13.2,10.2,9.8,0.297,0.37,0.366,31.4
480,García, Adolis,666969,TEX,SIFT,Sinker,2.0,4,187,14.2,49,0.273,0.432,0.399,14.3,12.2,28.6,0.293,0.533,0.395,53.8
481,Crawford, J.P.,641487,SEA,SL,Slider,-1.9,-4,198,15.8,49,0.152,0.261,0.211,30.2,30.6,25.9,0.175,0.222,0.207,38.7
482,Smith, Josh H.,669701,TEX,FF,4-Seamer,-0.9,-2,200,37.2,49,0.184,0.237,0.31,20.2,28.6,22.2,0.18,0.332,0.318,48.0
483,Raleigh, Cal,663728,SEA,SL,Slider,0.4,1,174,16.3,49,0.209,0.442,0.326,36.0,28.6,20.9,0.181,0.384,0.294,27.6
484,Wong, Kolten,543939,SEA,FF,4-Seamer,-0.2,0,194,30.6,49,0.325,0.5,0.404,9.9,8.2,8.3,0.305,0.426,0.379,40.5
485,Burger, Jake,669394,CWS,FF,4-Seamer,1.7,4,212,25.2,49,0.262,0.857,0.488,36.2,40.8,31.3,0.257,0.732,0.45,63.6
486,Grandal, Yasmani,518735,CWS,CH,Changeup,-0.6,-1,172,18.3,49,0.239,0.261,0.252,31.3,26.5,23.2,0.217,0.269,0.243,24.2
487,Vaughn, Andrew,683734,CWS,SIFT,Sinker,-0.2,0,187,14.8,49,0.341,0.61,0.438,10.7,8.2,10.3,0.282,0.542,0.394,60.5
488,Bohm, Alec,664761,PHI,SL,Slider,0.6,1,187,18.7,49,0.283,0.413,0.326,18.1,12.2,10.7,0.285,0.379,0.315,30.0
489,Arcia, Orlando,606115,ATL,SL,Slider,-1.6,-3,182,20.3,49,0.261,0.283,0.276,35.4,22.4,22.9,0.232,0.333,0.274,42.9
490,Fortes, Nick,663743,MIA,FF,4-Seamer,-1.7,-3,171,28.8,49,0.184,0.368,0.33,15.6,22.4,30.6,0.194,0.41,0.346,46.4
491,Moustakas, Mike,519058,LAA,FF,4-Seamer,0.2,0,222,36.6,49,0.22,0.39,0.317,28.2,30.6,20.3,0.226,0.433,0.337,55.6
492,Rosario, Eddie,592696,ATL,CH,Changeup,3.3,5,160,17.0,48,0.319,0.574,0.385,29.6,20.8,21.7,0.245,0.408,0.289,27.0
493,Stott, Bryson,681082,PHI,SIFT,Sinker,1.0,2,193,13.9,48,0.422,0.556,0.445,7.4,4.2,4.4,0.326,0.411,0.345,32.6
494,Hays, Austin,669720,BAL,SIFT,Sinker,1.1,2,192,18.2,48,0.349,0.442,0.407,20.0,14.6,18.4,0.294,0.44,0.354,35.1
495,Ramírez, José,608070,CLE,CH,Changeup,0.5,1,224,18.0,48,0.341,0.545,0.41,25.3,10.4,9.6,0.324,0.469,0.357,32.5
496,Ramírez, José,608070,CLE,SL,Slider,0.0,0,158,12.7,48,0.234,0.426,0.288,16.3,12.5,12.8,0.291,0.48,0.337,36.6
497,Call, Alex,669743,WSH,SL,Slider,-2.7,-6,219,21.3,48,0.133,0.2,0.216,19.1,20.8,13.9,0.179,0.248,0.217,25.7
498,Díaz, Aledmys,649557,OAK,SL,Slider,-0.5,-1,147,21.6,48,0.205,0.227,0.239,27.5,20.8,32.3,0.194,0.244,0.225,25.7
499,Tatis Jr., Fernando,665487,SD,SL,Slider,3.1,6,196,20.4,48,0.333,0.667,0.439,26.8,14.6,14.3,0.339,0.654,0.436,52.6
500,Kepler, Max,596146,MIN,FF,4-Seamer,-1.6,-4,231,31.7,48,0.125,0.4,0.279,9.8,12.5,10.9,0.263,0.663,0.421,54.3
501,Nimmo, Brandon,607043,NYM,SL,Slider,4.5,7,164,11.6,48,0.381,0.619,0.476,22.8,20.8,14.5,0.335,0.471,0.384,42.4
502,De La Cruz, Bryan,650559,MIA,SIFT,Sinker,0.0,0,184,14.4,48,0.311,0.356,0.377,17.6,12.5,14.0,0.304,0.425,0.34,46.2
